External ID,12.13-diHOME,9.10-diHOME,caproate,heptanoate,hydrocinnamate,mandelate,2-hydroxyoctanoate,3-hydroxyoctanoate,caprate,indoleacetate,3-hydroxydecanoate,dodecanoate,undecanedionate,myristoleate,myristate,dodecanedioate,pentadecanoate,hydroxymyristate,palmitoleate,palmitate,tetradecanedioate,10-heptadecenoate,2-hydroxyhexadecanoate,alpha-linolenate,linoleate,oleate,stearate,hexadecanedioate,10-nonadecenoate,nonadecanoate,17-methylstearate,eicosapentaenoate,arachidonate,eicosatrienoate,eicosadienoate,eicosenoate,arachidate,phytanate,docosahexaenoate,docosapentaenoate,adrenate,13-docosenoate,eicosanedioate,oleanate,masilinate,lithocholate,chenodeoxycholate,deoxycholate,hyodeoxycholate/ursodeoxycholate,ketodeoxycholate,alpha-muricholate,cholate,glycolithocholate,glycochenodeoxycholate,glycodeoxycholate,glycoursodeoxycholate,glycocholate,taurolithocholate,taurochenodeoxycholate,taurodeoxycholate,taurohyodeoxycholate/tauroursodeoxycholate,tauro-alpha-muricholate/tauro-beta-muricholate,taurocholate,salicylate,theophylline,saccharin,azelate,sebacate,2-hydroxyibuprofen,carboxyibuprofen,hydrochlorothiazide,furosemide,cetrizine,olmesartan,1.2.3.4-tetrahydro-beta-carboline-1.3-dicarboxylate,4-hydroxystyrene,acetytyrosine,alpha-CEHC,carnosol,carnosol_isomer,crustecdysone,oxypurinol,palmitoylethanolamide,phenyllactate,p-hydroxyphenylacetate,porphobilinogen,urobilin,nervonic acid,acesulfame,oxymetazoline,13-cis-retinoic acid,C14:0 LPC,C16:1 LPC,C16:0 LPC,C18:2 LPC,C18:1 LPC,C18:0 LPC,C20:5 LPC,C20:4 LPC,C20:3 LPC,C22:6 LPC,C16:1 LPE,C16:0 LPE,C18:2 LPE,C18:1 LPE,C18:0 LPE,C20:4 LPE,C20:0 LPE,C22:0 LPE,C30:0 PC,C32:1 PC,C32:0 PC,C34:3 PC,C34:2 PC,C34:1 PC,C34:0 PC,C36:4 PC-A,C36:4 PC-B,C36:3 PC,C36:2 PC,C36:1 PC,C38:6 PC,C38:4 PC,C38:3 PC,C38:2 PC,C34:4 PC plasmalogen,C34:2 PC plasmalogen,C34:1 PC plasmalogen,C36:5 PC plasmalogen,C36:4 PC plasmalogen,C36:2 PC plasmalogen,C36:1 PC plasmalogen,C38:4 PC plasmalogen,C32:0 PE,C34:0 PE,sphingosine,palmithoylethanolamide,linoleoylethanolamide,C2 Ceramide (d18:1),C16:0 Ceramide (d18:1),C22:0 Ceramide (d18:1),C24:0 Ceramide (d18:1),C24:1 Ceramide (d18:1),C16:1 SM,C16:0 SM,C18:1 SM,C18:0 SM,C20:0 SM,C22:1 SM,C22:0 SM,C24:1 SM,C24:0 SM,C14:0 CE,C16:1 CE,C16:0 CE,C18:3 CE,C18:2 CE,C18:1 CE,C18:0 CE,C20:5 CE,C20:4 CE,C20:3 CE,C22:6 CE,C22:5 CE,C22:4 CE,C16:1 MAG,C18:0 MAG,C22:1 MAG,C30:0 DAG,C32:2 DAG,C32:1 DAG,C32:0 DAG,C34:3 DAG,C34:2 DAG,C34:1 DAG,C34:0 DAG,C36:4 DAG,C36:3 DAG,C36:2 DAG,C36:1 DAG,C36:0 DAG,C38:5 DAG,C42:0 TAG,C44:2 TAG,C44:1 TAG,C44:0 TAG,C45:0 TAG,C46:3 TAG,C46:2 TAG,C46:1 TAG,C46:0 TAG,C48:4 TAG,C48:3 TAG,C48:2 TAG,C48:1 TAG,C48:0 TAG,C50:5 TAG,C50:4 TAG,C50:3 TAG,C50:2 TAG,C50:1 TAG,C50:0 TAG,C51:3 TAG,C51:2 TAG,C51:1 TAG,C51:0 TAG,C52:7 TAG,C52:6 TAG,C52:5 TAG,C52:4 TAG,C52:3 TAG,C52:2 TAG,C52:1 TAG,C52:0 TAG,C53:3 TAG,C54:6 TAG,C54:5 TAG,C54:4 TAG,C54:3 TAG,C54:2 TAG,C54:1 TAG,C55:3 TAG,C55:2 TAG,C56:7 TAG,C56:6 TAG,C56:4 TAG,C56:3 TAG,C56:2 TAG,C56:1 TAG,C58:10 TAG,cholesterol,5alpha-cholestan-3beta-ol,beta-sitosterol,piperine,NH4_C16:1 CE,NH4_C16:0 CE,NH4_C18:3 CE,NH4_C18:2 CE,NH4_C18:1 CE,NH4_C18:0 CE,NH4_C20:5 CE,NH4_C20:4 CE,NH4_C20:3 CE,NH4_C22:6 CE,NH4_C22:5 CE,NH4_C22:4 CE,NH4_C16:1 MAG,NH4_C18:0 MAG,NH4_C22:1 MAG,NH4_C32:2 DAG,NH4_C32:1 DAG,NH4_C34:3 DAG,NH4_C34:2 DAG,NH4_C34:1 DAG,NH4_C36:4 DAG,NH4_C36:3 DAG,NH4_C36:2 DAG,NH4_C36:1 DAG,NH4_C36:0 DAG,NH4_C38:5 DAG,NH4_C38:4 DAG,NH4_C42:0 TAG,NH4_C44:2 TAG,NH4_C44:1 TAG,NH4_C44:0 TAG,NH4_C46:3 TAG,NH4_C46:2 TAG,NH4_C46:1 TAG,NH4_C46:0 TAG,NH4_C48:4 TAG,NH4_C48:3 TAG,NH4_C48:2 TAG,NH4_C48:1 TAG,NH4_C48:0 TAG,NH4_C49:1 TAG,NH4_C50:5 TAG,NH4_C50:4 TAG,NH4_C50:3 TAG,NH4_C50:2 TAG,NH4_C50:1 TAG,NH4_C50:0 TAG,NH4_C51:3 TAG,NH4_C51:2 TAG,NH4_C51:1 TAG,NH4_C51:0 TAG,NH4_C52:6 TAG,NH4_C52:5 TAG,NH4_C52:4 TAG,NH4_C52:3 TAG,NH4_C52:2 TAG,NH4_C52:1 TAG,NH4_C52:0 TAG,NH4_C53:3 TAG,NH4_C53:2 TAG,NH4_C54:6 TAG,NH4_C54:5 TAG,NH4_C54:4 TAG,NH4_C54:3 TAG,NH4_C54:2 TAG,NH4_C56:6 TAG,NH4_C56:4 TAG,NH4_C56:3 TAG,NH4_C56:2 TAG,NH4_C56:1 TAG,1-3-7-trimethylurate,2-aminoadipate,2-aminobutyrate,2-hydroxy-3-methylbutyrate,2-hydroxy-3-methylpentanoate,2-hydroxyglutarate,3-hydroxymethylglutarate,3-methyladipate/pimelate,3-methylglutaconate,4-hydroxybenzaldehyde,4-hydroxybenzeneacetonitrile,4-methylcatechol,4-nitrophenol,4-pyridoxate,5-acetylamino-6-amino-3-methyluracil,5-dodecenoate,acesulfame,acetylalanine,adenine,adipate,alanine,alpha-glycerophosphate,alpha-ketoglutarate,alpha-ketoisovalerate,arginine,ascorbate,asparagine,aspartate,azelate,butyrate,caproate,caprylate,cholate,cinnamoylglycine,citrate,citrulline,corticosterone,cystine,dCMP,diaminopimelate,dihydroorotate,docosapentaenoate,dTMP,eicosapentaenoate,epiandrosterone,erythronate,ethyl glucuronide,fructose/glucose/galactose,fucose,fumarate/maleate,gabapentin,gemfibrozil,gentisate,glutamate,glycerate,glycocholate,guanine,guanosine,heptadecanoate,homovanillate,hydrochlorothiazide,hydrocinnamate,hypoxanthine,imidazolelactate,indole-3-propionate,indoxyl sulfate,inosine,lactate,lactose,leucine,linoleoyl ethanolamide,lithocholate,malate,malonate,methionine,N6-acetyllysine,N-acetylglutamate,nicotinate,norepinephrine,orotate,oxalate,pantothenate,pentose monophosphate,phenylacetate,phenylacetylglutamine,phenylalanine,proline,propionate,pseudouridine,pyrocatechol,riboflavin,ribothymidine,saccharin,salicylate,sebacate,serine,shikimate,sorbitol,suberate,succinate,tartarate,taurine,tetrahydro-1-methyl-beta-carboline-3-carboxylate,threonine,thymine,tryptophan,tyrosine,UMP,uracil,urate,uridine,valerate/isovalerate,xanthine,xanthurenate,xylose,trimethylbenzene,bilirubin,cytidine,hippurate,hypoxanthine,inosine,pantothenate,glycine,alanine,serine,methionine,aspartate,glutamate,glutamine,histidine,arginine,lysine,valine,leucine,isoleucine,phenylalanine,tyrosine,tryptophan,proline,hydroxyproline,ornithine,citrulline,taurine,5-hydroxytryptophan,serotonin,dimethylglycine,ADMA/SDMA,NMMA,aminoisobutyric acid/GABA,kynurenic acid,1-methylhistamine,histamine,N-carbamoyl-beta-alanine,niacinamide,betaine,choline,alpha-glycerophosphocholine,acetylcholine,spermidine,creatine,creatinine,trimethylamine-N-oxide,adenosine,cytosine,2-deoxyadenosine,2-deoxycytidine,cotinine,pipecolic acid,5-aminolevulinic acid,1-methylnicotinamide,butyrobetaine,putrescine,methionine sulfoxide,beta-alanine,anserine,carnitine,C2 carnitine,C3 carnitine,C3-DC-CH3 carnitine,C4 carnitine,C5 carnitine,C8 carnitine,C9 carnitine,C10 carnitine,C10:2 carnitine,C12 carnitine,C12:1 carnitine,C14 carnitine,C14:1 carnitine,C14:2 carnitine,C16 carnitine,C16-OH carnitine,C18 carnitine,C18:1 carnitine,C18:1-OH carnitine,C18:2 carnitine,C20 carnitine,C20:4 carnitine,1-methylguanine,1-methylguanosine,21-deoxycortisol,2-aminoheptanoic acid,2'-O-methyladenosine,3-methylhistidine,3-methylxanthine,3'-O-methyladenosine,4-aminophenol,4-guanidinobutanoic acid,4-hydroxy-3-methylacetophenone,5-acetylamino-6-amino-3-methyluracil,7-methylguanine,7-methylxanthine,8-hydroxy-deoxyguanosine,acetaminophen,acetyl-galactosamine,agmatine,alloisoleucine,alpha-hydroxymetoprolol,atenolol,beta-guanidinopropionic acid,biliverdin,biotin,cadaverine,caffeine,cortisol,alanylalanine,diacetylspermine,ectoine,gabapentin,guanidoacetic acid,histidinol,homoarginine,homocitrulline,hydroxycotinine,imidazole propionate,imidazoleacetic acid,linoleoyl ethanolamide,urobilin,metformin,methylimidazole acetic acid,metronidazole,"N1,N12-diacetylspermine",N1-acetylspermidine,N1-acetylspermine,N1-methyl-2-pyridone-5-carboxamide,"N2,N2-dimethylguanosine",N6-acetyllysine,N-acetyalanine,N-acetylaspartic acid,N-acetylglutamine,N-acetylhistamine,N-acetylhistidine,N-acetylornithine,N-acetylputrescine,N-alpha-acetylarginine,"N6,N6-dimethyllysine","N6,N6,N6-trimethyllysine",nicotinuric acid,N-methylproline,phytosphingosine,piperine,proline betaine,pterin,pyridoxine,quinine,S-adenosylmethionine,S-methylcysteine-S-oxide,sphinganine,sulfapyridine,threosphingosine,trigonelline,urobilin,C14:0 LPC,C16:1 LPC,C16:0 LPC,C18:3 LPC,C18:2 LPC,C18:1 LPC,C18:0 LPC,C20:1 LPC,C16:1 LPC plasmalogen,C18:1 LPC plasmalogen,C16:0 LPE,C18:0 LPE-A,C18:0 LPE-B,C22:6 LPE,C36:2 PC,sphingosine-isomer1,sphingosine-isomer2,sphingosine-isomer3,C14:0 SM,C16:0 SM
PSM7J1BF,3939859,2366313,,,58346,8297,,7896,305743,3000,1332815,6817012,47991,555841,44563437,1992708,404661075,21031,9391210,139287188,32662,1440466,1016960,8873649,89836767,145700421,47906410,40662,1622288,854426,297386,762395,17230745,9611906,2738445,3458700,2048346,126794,5379446,4217684,13350574,492397,8956,1525310,636402,23074066,8149247,133667964,5603531,3703298,16083398,54206006,32235,1355056,861952,116908,7013812,523343,8253532,6440471,2082725,1258301,17970317,37820,1362014,1052648,719408,89410,,,,,27,3091,7,619176,73389,8782,36449,150,,644151,457909,4878023,678492,771270,234427,303826,,8806,1879,604917,220279,24036645,2570655,3180858,10756571,782248,14887,5530144,5318,92506,2714677,134258,396695,682422,33719,2711152,27199,566845,187284,2464013,6296,120821,1916955,315318,409835,104793,493624,186118,170922,4569,6284,,8573,282894,29532,990677,14925,189304,183082,199337,99379,481638,166997,793139,1183679,14748968,9730,3201262,801193,727667,1172322,302423,10941790,178756,770509,261807,181097,1167338,2398214,958810,117016,104308,773437,143968,2659846,1616002,899823,10899,652191,1089625,141344,99146,190409,260346,7077348,,282929,1828445,660636,1448424,696366,6854661,3017533,513962,11688567,12165893,5609440,803705,581108,511448,7979,3036,4903,6744,8960,64913,130465,43663,39074,217146,332123,268872,65931,182641,30935,464578,593053,582102,1080736,91220,77767,34319,,24,,883,207669,3342267,1777270,672184,51430,32336,58512,2412041,3680760,2886368,991363,113929,154414,,678,48656,61228,252565,197073,691078,17384,,4889836,,152966,4159007,30148,105457,39289,1175766,646023,141975,23827,200947,393147,27766,20845,39988,,1268649,,872594,354899,288165,3512892,1780639,6923900,6780734,2973652,217803,150766,104571,15569,789,18024,,4537,50433,37592,6764,2494,65855,87533,80858,40548,45946,334,,158455,148544,163948,379355,11642,19577,10279,2414,166775,6,56095,642846,559501,205262,11666,4482,4108,12378,812014,1686440,2356688,626388,355476,7843,12065,6,30,,99190,284261,439820,743199,555456,200063,2693642,189376,62656,171065,198,63914,,2218866,320824,273781,,136676,4692106,115586,448716,136148,7251411,11541,28663449,967218,4123,944165,231405,10797613,229412,84393,13889651,574,77294,6401253,8037,1375,296107,153476,,2137353,,257197,,188510,1242950,5834087,539678,156529,,199050,288883,2435340,259115,529630,52294,116567,3398721,347699,,302943,320747,97651,136767,324640,348900,839712,8788718,5384111,7023550,6527228,485470,118046,377598,5451799,414092,824185,4169,61530,61823296,2979561,303321,107186,1940,1790604,178803,627518,43256,304402,58748,66550,537970,74125,64737,82374,12773,2121430,6516469,21929291,50965,4619104,2545,247186,319709,233025,810676,2341,1983085,15664377,3030299,842130,4540766,842332,1219609,330430,38343497,91619030,2599,11405383,800957,24223385,11350,252993,11005,666297,5075432,359654,239505,96909,4893738,907067,5933788893,303064043,200827727,495730590,134419127,51864110,2085800,41684,2544,137541,21967531,,3714,11342,401927237,330708,45137689,713192,27530,764450,9434,4384168,1720232,8766402,141130,609282,95647388,4248180,34775633,7737,224187313,799961,398838329,11031682,,1140583,8805515,313346,98895115,439530,98028,17646789,,5346665,203941,25283,53153,3591426,148,,33432,3024,,158322,60384,1332640,224480,17881,10322976,5200610,2129884,2023033,5276201,442113,104215,46616,954075,89777,13831,108729,91152,7283,4784127,8158130,58614,416955,80079,110845,11659643,628024941,2273807,91779,20164,14310109,135725,,2368901,995522,4597323,,307325540,347625,7848,81292552,16093335,1742394,7702,1091060,186920678,32403259,5912,1561,8539768,14252227,72373990,5534450,11210,126553697,9756,817732809,44471135,29009759,493204,27820,82749296,7978,252,3929054,325781686,71216,15814,35153211,815994,1010468,6273120,,400427,446488685,57857620,10236496,74843122,16279771,,801788,10627,20133869,,27694664,286337,958508,2550657,1348891,2228752665,82432077,215005800,11437482,32538097,418998,1606632,5719153,28800063,124907811,25414025,9576182,73557,182595383,107268932,1272881143,535219,5457964
CSM7KORK,1416999,1046222,2227,,24336,8021,627903,3096,20262,4805,429554,320459,116675,76368,4751641,3109901,17147908,10273,4894364,15934350,22722,839916,1210608,14516249,89040909,86661822,2973751,33688,462733,25481,16295,3259141,14749229,6408989,894008,1084522,130745,154604,16982093,3851618,1806811,175910,4380,4059495,799310,30460836,2848012,84480601,4339420,896913,4549511,7819239,192943,2337951,1517699,163393,3804724,195691,2703034,1213283,159885,9146,2782397,16925,3223063,101860,949330,219517,,,,,,1674,3316,5247104,96520,67849,3870717,34965,58245,176582,45193,35101644,230734,12186627,4519740,54559,,32823,17135,149855,157746,12226438,924702,1230256,3375417,245227,3394,3112566,14457,123716,6256293,313614,883381,172339,147722,1823793,3828,187832,78713,1183689,21597,312046,2289789,133679,59347,6059,195727,456766,324865,3547,5507,831,113251,133,73812,339411,16105,17398,107946,21278,19140,262059,1138971,481162,216841,1473648,6728,2451615,582137,608330,1267808,49638,2813263,6576,437366,61416,60806,429493,791976,480484,34138,133654,509452,579748,5208494,2189429,548330,387183,1345596,1720020,2034489,221325,151480,624997,5082316,936,66538,53654,77321,132709,547338,5481003,2739096,533689,11362060,9291627,7120416,1070103,2645995,27324,99113,1218,15954,1338,18051,8983,,,5863,,,,1362,62428,10,,3550,154401,1169346,253639,2489,,378,4107,,,112323,4584373,546655,242518,34359,1650204,33055,1171185,1262934,931171,541938,74235,140220,252,,926,13680,148082,156835,477364,10250,,3913087,,291513,347993,36910,84116,262646,2755734,1058219,69904,162007,493463,751989,703855,74264,44281,18283,949789,26,43019,28604,215333,3030437,1740870,7656323,6330663,6426694,560278,1218649,,3573,538,4739,370,,,,,8651,109,,135,18875,8561,74,,,16,40651,506412,89785,1965,18228,3616,169566,263,28257,343150,198508,100070,17503,555910,24889,19283,526526,943090,1534734,504977,260072,,734,155,,,225572,1227455,61840,187429,117169,203218,156519,501124,20118,1256887,13597,274812,23587,2400775,2116622,20424,,230327,803338,551917,611096,,7180679,10604,68706987,2755770,5768,1425138,421272,6298627,354521,38730,4557860,16400,10491,77621010,209384,,,,5595,1490754,,1394016,,234406,900502,886360,465774,54927,,65867,1539037,4979378,107768,413181,27479,237879,221664,119948,,228754,154832,9578,88172,,2512035,295773,2339187,17537470,303902,27612855,95853,15287,572533,16546307,460261,909850,112055,38830,3786764,6656098,,335033,6125,3504771,479044,773242,147716,843426,199714,99796,57562,25425,174520,158863,521407,1049811,23177328,1225635,,36424,249362,299967,390406,748086,2643348,,1254470,61490991,2223691,4060460,1038363,4351583,494056,191688,370023,20659387,4911,6751959,1475062,19466603,5434,160747,14278,599892,4584423,277438,174550,214940,4359629,1014033,1140735427,486919664,242214212,492822724,220532174,94980741,2595604,48610,11648,761150,89576,16148,40570,7440,160209192,122880,3924687,204233,236287,2771503,4301,6253764,441646,8432665,258312,1490125,2149504168,128589,247620,5101,15441746,214716,213495141,3804058,,2102932,10737280,333845,80949126,12235,247850,5810607,186105,106991843,545915,38476,75978,,9,,1342,1185,21480,26926,24999,107672,36598,15431,747119,902743,1034055,310076,872214,109087,341948,2407180,46636,322795,33970,8267,72064,160142,1581252,4200725,8416,284657,23533,195297,3956804,212845953,911043,103857,736,67943560,129423,1592542,159811,1270006,1655284,16788338,667435164,362469,33095,40123644,3992560,7100889,15318,,1044852,12769339,49296,4291,342014,10003458,1383273,404543968,11619,1536410596,5716,197785583,9701410,159509765,222847,128,134571615,2321,243,3190889,564046755,199120,18248,225185,1367788,1035702,1263795,,2619390,184903104,1822625,5126347,3275098,52488335,9322,,2142,8516838,,5199199,1905515,30439122,872769,312483,430519831,6299033,25912072,2055538,4448658,33608,525443,114608,25633391,12756058,8222682,18237594,19491,10662371,5427394,240797096,55010,401798
HSM7J4HS,620844,474778,,,28340,1917,,2717,21773,1087,,1235108,24226,79429,14484723,931492,98246422,20142,6076903,104386347,9828,487622,2388505,5781710,48476399,85632039,21486774,11855,362980,47399,33126,2426138,45328448,13264309,2047966,2047319,249230,69522,11064488,9808971,12041857,212525,6856,67827,157096,10863723,9739523,32642423,229317,21124996,6201255,41459922,11582,399440,192831,51679,956171,308376,1319465,981895,48043,92798,3044772,995201,526142,1226,473943,65482,,,,,,938,47601,138794,830921,,102,,,667781,160145,1488907,566772,1020942,,58653,,51,,514190,490821,51524904,4227869,15615854,40780868,1208779,141868,15479325,9575,81717,3415992,173579,1077560,2762549,21533,2885716,115844,214065,147611,2829276,43828,279295,1598197,303956,62806,79158,162585,290491,223570,,56278,14444,33994,129347,180299,5900841,409160,1267040,1104161,806295,961191,436109,114113,939473,607510,707398,18441,5320486,908358,800853,1978008,3123450,41523192,469383,2442676,578361,1023863,2345908,11122909,2552131,105976,267120,675924,530659,5776934,1992217,409656,168830,1690465,578123,173775,160057,265008,108217,7523614,310,60547,65762,36829,1409427,235411,881323,628568,656400,3556996,1345896,887968,425091,875862,2388599,258108,2046,13145,795,3563,,,,13261,,,897,,367570,,,25986,45527,322141,171240,,,,112,,,14054,773819,96950,64926,46125,573087,25680,104177,107596,99048,92007,21290,135694,,471,5792,4530,85321,98247,421568,10261,26488,2195884,,119547,2687715,69945,81497,185526,2892987,722231,45009,53252,618029,184095,51164,51633,64615,,2208874,2433,18677,13672,100947,465555,1121358,2108224,666676,1173158,112331,252700,1139509,59548,143442,5291,,427,,,,880,,,753,19527,134214,127,2598,26413,3620,2936,93834,45906,,11515,2178,122517,6145,41983,155345,28668,26100,14330,165923,5994,13002,112823,664064,963240,249577,204810,,177,,,,20517,979574,833385,1238869,3619523,323444,528011,123742,8232,2419336,292,15024,5744,530078,255798,9000,,67448,1211418,121509,3087393,491417,2107503,9658,57143602,2431808,16393,3653588,95825,1524585,113727,25050,4807009,8082,106703,110454104,25834,,,5581524,,3130783,12013,382661,,980926,41406,2175232,740880,29476,331,14540,407940,6688166,109572,28069,24548,67662,1192522,437641,,108254,77876,94037,77315,120025,81539,571803,8556438,100273025,84609,2197242,68463,60946,2541094,51599138,66558,75662,13687,18569,6548917,609891,49471,26213,696,35576389,205201,170331,47752,74159,34005,132007,4148,1225856,24539,167960,247,1073886,6857506,692488,151632,5601072,34336,1063841,1013697,12429888,9990814,,2275167,10080864,1556998,591338,888653,,374436,164835,36772885,16913174,4731,1658413,99219,6981104,28187,1952560,58721,4427002,97926316,956532,851735,3122759,11377530,21396881,5211052399,5676321343,3956896439,9921924018,1747885242,2908192530,2159207,45737,1048688,3056509,13873178,102136,,32456,732491672,934703,168387478,148781,60203,840265,179767,5425335,4466394,8779211,1117410,1159194,92732407,3496455,13638585,3236,17051349,200727,48678411,1271156,5285,781910,8003021,27163,108474812,700178,926867,230716282,1258540,3338522,1737047,52404,16653,14224860,6479,,,635,208448,28778,,555054,41641,,5790868,2673490,3578180,2981518,2925735,907936,811854,2121068,75286,,51536,35354,26589,357793,1014896,1384551,1071,101666,32623,31373,1987694,132549309,494831,68352,,65967411,710715,4206671,2300897,,1958000,,9284408,1218992,61860,107056434,16562872,4241404,17236,6197043,4727622,101399710,62255,,19084134,7401239,1781295,,157620,200167753,1333,834094503,14093098,77934622,271236,5096,409777409,137,969,9676253,140851346,325587,85758,14670449,400639,4451984,4156019,100320635,939754,83433961,21355166,4414764,16549812,9737319,243,3405125,709,3359473,,9027031,44420,1485,697794,1128456,1357251243,19837085,100296093,19851626,22255261,850145,3574386,16898622,11194781,113301282,10566192,14377950,14021,41373837,29276590,417529149,361595,7086626
MSM9VZNL,781009,1346335,17259,8648,543886,5688,446679,1697,62914,30635,318454,670603,355622,43335,4784799,9572963,109361054,278840,3520197,22109850,47684,437169,10152411,2520989,26852825,70377105,5773365,226006,163599,42100,9303,204244,1853692,1664727,323422,1116965,702105,236498,351483,239902,255195,304380,38095,4863864,9038039,19061046,1840982,32169010,1517960,806103,302226,2115052,397742,378945,449197,16886,219365,206028,244328,129338,193518,4761,335916,274669,945510,604468,14017222,1045020,1287377,1007252,,,302,3100,135110,48348,98039,2190,783034,4520,,1846563,20401,517507,52397,3786649,31888816,49503,294549,753203,581,8941,184760,1548520,375597,528728,198335,36168,1430,261749,,6010,495250,30,134682,20841,,1883424,216,18607,2380,11678,180,120488,60899,20749,59079,33635,60762,31023,20524,,,,,615,70,21020,965,28916,,1334,,61302,10315,491100,128775,1442187,36685,484991,5438,10616,2027,180,184315,55862,47913,190,7070,7136,,,481,35352,118668,40831,850978,453543,658548,15619,160699,207422,46504,12410,7086,42572,579572,14172,156673,2836,69423,179640,2537,124835,469119,199698,154522,201127,322150,177955,280073,2182,282946,17284,18655,135521,4245,416,258,1047,61216,,,1978,10079,183766,,,16932,267205,768499,193400,1803,,39,5,,11809,112493,2214512,1101417,770141,103300,278988,26277,1815228,1695034,1749249,1323230,232771,87610,490,3032,3323,14508,208719,177019,684916,20108,,18721,28857,,982225,6220,25322,23238,255460,135973,80393,6553,38118,51075,12420,6417,1402,8912,140418,1010,1630,4342,10579,30491,133563,718339,51206,50542,2298,60839,,,159755,1117,313,40821,,,,16371,,,44,24017,21101,14,,1998,1144,53029,282738,87644,6963,17138,19794,136220,2386,25090,478960,333325,336840,44742,263489,38509,34153,626314,1446750,2162308,1099941,354415,,17752,21226,10679,,847830,6723070,152808,367555,1188537,611087,438270,1349866,48833,990177,21035,227481,533,3298504,1990883,6274,558108,188813,4009678,2004539,1907160,1184135,2697439,23830,67469259,7196968,,8023130,4666830,6225669,1029021,93691,667789,6026,,223299464,1712,665,,15685586,12792,71608,5077,40222,,505865,937521,2751399,335213,43791,,29472,165129,24791131,494542,7645,544013,60727,683023,104147,,2286115,549542,34812,95088,,32736,2607377,4020764,49589482,142268,12201988,55154,5670,2715059,19065624,1335604,796147,161659,475372,2126456,6699542,54082,391779,19969,8725936,3073089,866374,299971,305743,295784,91538,310668,475545,1557996,808740,212417,1829338,98185323,5604756,,82437,180857,862227,5938677,1747547,4232988,,6210174,300076889,444228,8010851,5160530,5104480,547502,235103,524663,4592377,15675,5374736,219703,30784704,67929,885372,41582,4057995,103093331,1804783,323672,58146,3191705,3550502,1067822221,1834367748,1834732718,2110732687,592075318,371142589,12425803,16079,13258,2216833,182773,15993,4281,9737,57432243,264020,26120530,1221547,19965,346035,62599,51898,522921,2703932,219783,3644694,187680288,63249,144836,,1364344,67480,483841324,6056496,284,4851443,3097667,12689,30199979,6777,510422,48021560,19425,5667559,166306,13020,1913,,422,1348999,320,2964,5699,,,,,,75338,,2599,,,,82203,13609553,130985,665,48618,38777,47933,36068,75659,4548483,18548,41461,14065,253487,185550,10769543,240396,152820,22809,2772014,217535,,157012,,174588,80916048,5885934,126270,42349,14986846,287563,18861809,16486,,897471,24451438,88712,3354,6223899,20887416,891468,6147556868,29837,1584807774,1543,13374771,7097710,5033324,51683,6418,409249678,,2276,3191058,397786925,226321,19247,209823,751415,1625763,1396382,,35714957,18397285,3677339,619205,35218444,55339456,34088,179380,624,8851986,,4744199,254359,491403987,8659,,28796524,,7211198,480950,147875,,17493,,1417996,,2774034,30205611,,3372707,2940044,222862386,,
